"chemIndex","porosity","sampleNum","freq","amp","strain","stresskpa","cycleLet","cycleNum","stiffness","stiffFrac","damping","dampFrac","nonlinear","strainRate"
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"L",15000,2.28442773839012,0.891046525890364,0.654190450895279,0.976041917841363,1.60490255852535,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"M",17500,2.28114006937971,0.889764162696826,0.653633782852623,0.974917215890809,1.60374086877423,0.920319361852938
"121","71","129",10.0055555555556,0.0229952089302511,-0.291348386154553,-189.576110369869,"N",20000,2.27782716748943,0.888471957357896,0.653366200830803,0.974376929736834,1.60214561709578,0.920319361852938
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"A",0,2.29675938066391,1,3.39309797101339,1,1.44852091280107,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"B",250,2.26034919583826,0.984147148746977,-2.90186077449289,0.951299266960046,1.47122698724111,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"C",500,2.24932532879785,0.979347400400144,-2.90549684942247,0.936315901985736,1.46809513290586,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"D",750,2.24277945267734,0.976497351685588,-2.90764051737442,0.927494678984135,1.48030508751653,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"E",1000,2.23626560615176,0.973661248530671,-2.90926302815267,0.920824019520124,1.47937241037245,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"F",2000,2.218008118488,0.965712010218003,-2.91319290259646,0.904688188831891,1.4873555585305,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"G",3000,2.21032754091874,0.962367916956024,-2.9154457871072,0.895451298648029,1.49261292824798,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"H",4000,2.19627327861111,0.956248746429957,-2.91730166407747,0.887849345020756,1.50016381938145,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"I",5000,2.1862257221988,0.951874079890265,-2.91840511357994,0.883332502464138,1.50112606865188,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"J",6000,2.18918555540005,0.953162779623538,-2.91940956051828,0.879222882352114,1.50864084632838,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"K",7000,2.19382267190923,0.95518176191146,-2.92038339699074,0.875240283076223,1.50710890727766,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"L",8000,2.18744313635564,0.952404137225437,-2.92122261212489,0.871809630286573,1.51618390807345,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"M",9000,2.17575840437076,0.947316650881304,-2.92155442728764,0.870453549165087,1.54536776862374,0.0481784203831512
"121","71","141",0.5,0.0240892101915756,-0.692916684655657,-174.216758317822,"N",10000,2.16793443471449,0.94391012526868,-2.92204030422818,0.868468202621232,1.57411568339102,0.0481784203831512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"A",0,2.64083047882996,1,0.315138501990909,1,1.48761717399233,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"B",250,2.5545931299542,0.967344610126595,-5.97049515889814,0.991698213622639,1.66946354905433,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"C",500,2.53817069235264,0.961125946061178,-5.97326356369669,0.982327022352272,1.65471958668821,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"D",750,2.52865144511009,0.95752130452176,-5.97500615431699,0.976436790066807,1.66037206175469,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"E",1000,2.52221526210984,0.955084123092721,-5.97618785419569,0.972446176284371,1.66570783364209,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"F",2000,2.50848397467581,0.949884513521371,-5.97942807180027,0.961519215379619,1.63379291482261,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"G",3000,2.50094939676348,0.947031404254143,-5.98139334223937,0.954902571046285,1.63634662190864,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"H",4000,2.49308183117799,0.944052202957977,-5.98277353588295,0.950260595239682,1.61062707957558,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"I",5000,2.48395245265933,0.940595192524384,-5.98377194351343,0.94690514675179,1.63350613214815,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"J",6000,2.47569896054328,0.937469852907845,-5.98469836726562,0.943793471310376,1.62519427893859,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"K",7000,2.46687732852519,0.934129376459694,-5.98530465754677,0.941758021819293,1.62196861604391,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"L",8000,2.45967229447722,0.9314010551586,-5.98575835350507,0.940235360646105,1.62827178734392,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"M",9000,2.45491604345191,0.92960001148562,-5.98635908542132,0.938219879545983,1.63174660771133,0.196556324384512
"121","71","143",2,0.024569540548064,-0.291334016050712,-186.76490214936,"N",10000,2.44875553411526,0.927267219060649,-5.98686863092847,0.936510913237776,1.64133382840683,0.196556324384512
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"A",0,2.53603495942053,1,0.875443091861039,1,1.54354510242262,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"B",250,2.41413620211787,0.951933329290337,0.876929121165767,1.00302630613437,1.56251522283766,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"C",500,2.36792635072793,0.933712030243064,0.876676658433999,1.00251140269036,1.56015894429001,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"D",750,2.33813245845865,0.921963811962946,0.876204469199158,1.001549200051,1.55880249468222,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"E",1000,2.31628939095098,0.913350733729727,0.875716259774248,1.00055549850761,1.55639839176455,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"F",2000,2.27049742145143,0.895294212336185,0.874096717532147,0.997267395045994,1.55381968770419,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"G",3000,2.25067847471981,0.887479277980489,0.872776402093805,0.994596206942825,1.55119675540958,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"H",4000,2.24048569882202,0.883460099987723,0.872024665515298,0.99307908937123,1.54850448405242,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"I",5000,2.23411387793522,0.880947586955073,0.871389131875235,0.991798603042249,1.54784110390162,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"J",6000,2.23013053725984,0.879376890675598,0.870808473700687,0.99063037109685,1.54678724454626,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"K",7000,2.22789660549716,0.878496014899662,0.870282499634055,0.989573548160971,1.54655361356164,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"L",8000,2.22524423175438,0.877450140617475,0.870042347206678,0.989091455891212,1.54706911425679,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"M",9000,2.22393078808912,0.876932228330668,0.869533690480767,0.988071262363894,1.54461126425955,1.36602324438082
"121","71","145",15,0.0227670540730136,-0.291447215837373,-209.551847340738,"N",10000,2.22201644348044,0.876177370988671,0.869282842694047,0.987568598865219,1.54419303715363,1.36602324438082
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"A",0,3.76468467461508,1,0.260317314427533,1,1.59421020689448,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"B",250,3.40728112082903,0.905064146222926,0.25611760601012,0.983133169467298,1.58924497442047,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"C",500,3.27075040844108,0.86879797144644,0.255180176052013,0.979373356378503,1.59604950249547,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"D",750,3.18265766854547,0.845398205593641,0.254135264313583,0.975184625260807,1.59971162126824,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"E",1000,3.11988402999396,0.828723863921738,0.253252016961301,0.971645730429134,1.60178257467546,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"F",2000,2.98927664019701,0.79403108057188,0.25053278702217,0.960760756764362,1.60810207330477,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"G",3000,2.93715688753388,0.780186693281075,0.248964060266511,0.95448810173149,1.61256406233507,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"H",4000,2.91090086035139,0.773212396772384,0.247807248602031,0.949865721768763,1.61436072359837,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"I",5000,2.89442832727181,0.768836855524361,0.247102269967961,0.947050100538951,1.61612862831696,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"J",6000,2.88268386516192,0.765717215202536,0.246493504764533,0.944619552827412,1.61795252471643,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"K",7000,2.8736334970231,0.763313197623095,0.245967995920568,0.942522012114902,1.62072483867671,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"L",8000,2.8656858397779,0.76120208927482,0.245506487450176,0.940680381943624,1.62116543046049,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"M",9000,2.85842575332114,0.759273617946076,0.245045399210283,0.938840853971475,1.62354531128703,2.27266410528374
"121","71","168",15.0071428571429,0.0378597066563213,-0.291352905732456,-240.188967220051,"N",10000,2.85157945217065,0.757455058958481,0.244870211961479,0.938142049441235,1.62472019771562,2.27266410528374
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"A",0,0.317395975752311,1,0.243658923561328,1,1.5265000715006,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"B",2000,0.308523882865969,0.972047242044223,-6.06067863112882,0.910114764674229,1.57415832653577,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"C",3000,0.311036961285251,0.979965043816366,-6.06326820316222,0.899171222337578,1.61917358432747,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"D",4000,0.309361855421202,0.97468739068898,-6.06501123439229,0.891812305095628,1.59302464969297,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"E",5000,0.308040465143167,0.970524167526168,-6.06599147473067,0.887676321674521,1.61522074420378,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"F",6000,0.307207326637138,0.967899249223235,-6.06717807955549,0.882672005597401,1.64196082285368,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"G",7000,0.305760251590158,0.963340038780979,-6.06826574493143,0.878087239766817,1.64779855430724,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"H",8000,0.305087765038146,0.961221276719117,-6.06796310026533,0.87936273925279,1.65564757539934,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"I",9000,0.303631833469051,0.956634162576777,-6.06946841537851,0.873020233920014,1.61771355504367,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"J",10000,0.301981904088852,0.951435831450216,-6.070365649442,0.869241794249602,1.66220133099629,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"K",20000,0.301416785691275,0.949655347635833,-6.07371697650787,0.855141556034793,1.70296757656519,0.0489526662615964
"121","81","103",0.5,0.0244763331307982,-0.52755930951867,-22.5936227849152,"L",30000,0.304476031289845,0.959293924783255,-6.07642592855125,0.843758710764974,1.71882493569358,0.0489526662615964
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"A",0,0.455471093832567,1,0.294591849519739,1,1.66750113704241,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"B",350,0.438685882315552,0.963147581165303,0.297934879077313,1.01204441824053,1.71785760999119,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"C",750,0.433510309782076,0.951784461521583,0.299400118259519,1.01733123040393,1.67382507755725,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"D",2000,0.427121535123611,0.937757721416724,0.297893345566552,1.01189462828204,1.69524985499664,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"E",3000,0.424258015883677,0.931470781853031,0.297135380444751,1.00916170923274,1.69996162896658,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"F",4000,0.42219779953927,0.92694751710077,0.296710209370569,1.00762926790209,1.70120010343873,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"G",5000,0.42080343858515,0.923886157174749,0.296215161202092,1.00584547090282,1.70038288404416,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"H",6000,0.419514994054775,0.92105733982976,0.295990188174346,1.00503500834204,1.70333104959012,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"I",7000,0.418339025829942,0.918475467476591,0.295711050829972,1.00402957406229,1.70693718195282,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"J",8000,0.417685522667645,0.917040682325249,0.295393786493769,1.00288701647583,1.70626277313875,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"K",9000,0.416762883782782,0.915015001887223,0.295245862014163,1.00235437448246,1.70746530409777,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"L",10000,0.416352455514413,0.914113894717247,0.294971161296398,1.00136536755416,1.71082570534944,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"M",15000,0.414646795420454,0.910369068498736,0.294110763094706,0.998268737227029,1.71504868956859,0.922637739457403
"121","81","108",10,0.0230659434864351,-0.527560244226478,-23.4852192084878,"N",20000,0.413235412940766,0.907270337319523,0.293562420607239,0.996296058413059,1.71551892619331,0.922637739457403
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"A",0,0.307849322423519,1,0.304923598789338,1,1.57039812205258,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"B",2000,0.289744822007112,0.941190384068802,0.304029764648882,0.996879632836211,1.66342590141992,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"C",3000,0.288264536695029,0.936381910558355,0.30321004644034,0.994019541992403,1.67633851790216,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"D",4000,0.287197969438068,0.932917334938812,0.302782921524199,0.992529835674933,1.68973741798414,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"E",5000,0.286326269786753,0.930085756020747,0.302341764480847,0.990991606040403,1.68872120548712,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"F",6000,0.285806452109756,0.928397210231837,0.302012736250506,0.989844623582084,1.68626117625722,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"G",7000,0.285278571020325,0.926682471718609,0.30169675130372,0.988743330945479,1.69226719113061,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"H",8000,0.284710084104141,0.924835831577553,0.301477328021195,0.987978709138352,1.68485691913418,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"I",9000,0.284383314842379,0.923774373136814,0.301297835498248,0.987353311179366,1.67981014029067,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"J",10000,0.283925635180189,0.922287672894673,0.301164258540024,0.986887940097637,1.67598553403316,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"K",15000,0.282504725268133,0.917672071012332,0.30047589353117,0.984490345082953,1.70968338314113,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"L",20000,0.282024110993977,0.916110871298223,0.299949537326018,0.982657721415575,1.70318878194109,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"M",25000,0.281682612372926,0.915001566855508,0.299357131697557,0.980595845806673,1.69792635462177,0.479287558666729
"121","81","112",5,0.0239643779333365,-0.527562239876187,-19.8790397735248,"N",30000,0.281401928289802,0.914089808853528,0.298924428684476,0.979090293756388,1.70646229769332,0.479287558666729
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"A",0,0.302995367267225,1,3.43945654793191,1,1.65288326877018,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"B",250,0.286891426254326,0.946850867199246,-2.84826897019465,0.98383949000727,1.73494886189775,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"C",500,0.283527250126837,0.935747805928603,-2.85150182245353,0.972359444831266,1.74303307710676,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"D",750,0.282984410000193,0.933956226963087,-2.85341925557203,0.965561006590673,1.74100774547983,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"E",1000,0.282787843138215,0.933307481525986,-2.85485794139362,0.960465086839698,1.72894467377486,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"F",2000,0.282786314813736,0.933302437473687,-2.85844745822068,0.947769567088788,1.71521404847298,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"G",3000,0.281884819162186,0.93032715880959,-2.86045489170253,0.940681187635723,1.72562100143704,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"H",4000,0.280443697751377,0.925570909815399,-2.86173720548863,0.936157557151343,1.7276883704087,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"I",5000,0.278453504087048,0.919002513465717,-2.86245787620846,0.933616704373284,1.73584351039549,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"J",6000,0.277242121005404,0.915004488371902,-2.86307641873724,0.931436759721511,1.72906448190084,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"K",7000,0.276498837431851,0.912551369763995,-2.86365247860377,0.929407231194983,1.72505734621048,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"L",8000,0.276522297931506,0.912628798339444,-2.86459539207761,0.926086671832055,1.73015285783999,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"M",9000,0.277298379376522,0.915190162402582,-2.8654967246512,0.922914207506109,1.72559295172327,0.0490601666063888
"121","81","142",0.5,0.0245300833031944,-0.456692946222864,-20.6077536548529,"N",10000,0.276041068086983,0.911040556747291,-2.86764431659678,0.915361739500837,1.72492429019327,0.0490601666063888
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"A",0,0.398451559713257,1,0.312069421115657,1,1.59649313653437,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"B",250,0.384300114843267,0.964483901430393,0.31386671773126,1.00615450141661,1.57090546358152,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"C",500,0.379762934965489,0.953096871395817,0.314677039184178,1.00893164044658,1.56623553696642,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"D",750,0.377276414250086,0.946856412161093,0.31472143928924,1.00908385108103,1.5635008757894,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"E",1000,0.375582524070709,0.942605229958179,0.314939371486764,1.00983102119618,1.56323876169335,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"F",2000,0.372101367432876,0.933868517670394,0.314499083722414,1.00832162491436,1.56713207043483,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"G",3000,0.370126596578588,0.928912404923065,0.314097161161035,1.00694412983278,1.5652009179395,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"H",4000,0.368897357198757,0.92582736396924,0.313794447969324,1.00590688902157,1.56104686783503,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"I",5000,0.368011243043189,0.923603469661471,0.313643446584338,1.00538956192851,1.56509093853023,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"J",6000,0.367327236354089,0.921886807566856,0.313382761187647,1.00449657929675,1.56321527908542,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"K",7000,0.36677093281663,0.920490644033555,0.313088458799749,1.00348862233217,1.56538618249676,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"L",8000,0.366179164625448,0.919005474314033,0.312935032160583,1.00296322723457,1.56755555507158,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"M",9000,0.365731232298832,0.917881291673267,0.31283047442844,1.00260520900206,1.56613152388454,1.34931546919377
"121","81","148",15.0016949152542,0.0224860503565791,-0.527557589504078,-21.1748346712453,"N",10000,0.365394805565093,0.917036956331774,0.312680631860144,1.00209217226699,1.56618901649439,1.34931546919377
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"A",0,0.325565182375896,1,0.377517768108587,1,1.93203656922362,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"B",250,0.287352257739917,0.882625886597852,0.398204675690879,1.06088009988569,1.93514137518005,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"C",500,0.279239880643031,0.857708058967503,0.400472825311767,1.0676186816586,1.94294869482042,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"D",750,0.27506809848774,0.844894089964903,0.401614280870196,1.07101479356023,1.94767714120416,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"E",1000,0.272266592400815,0.836289035620698,0.402361697591975,1.07324032661154,1.95140486681103,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"F",2000,0.265339222704117,0.815011054830051,0.404410674344109,1.07934870298863,1.96376758227685,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"G",3000,0.260310708794064,0.799565564395982,0.405627910612996,1.08298258031224,2.01313667213016,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"H",4000,0.256233719632349,0.787042759801332,0.406580711211094,1.08582967568219,2.07011055270184,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"I",5000,0.252792122067008,0.776471612296474,0.407247307563444,1.08782294352495,2.1039219545343,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"J",6000,0.249928653257523,0.767676234398297,0.407989879291493,1.09004474447881,2.12119301051185,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"K",7000,0.247496057766815,0.760204319026527,0.408580445093635,1.09181275666295,2.13326676610801,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"L",8000,0.245318568425722,0.753515982991321,0.409235205217651,1.09377400843497,2.14119587058026,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"M",9000,0.243334341213164,0.747421267339979,0.409728003937619,1.09525085991018,2.15101096665687,3.12007430603494
"121","81","166",9.99285714285714,0.078057613088794,-0.527561415198755,-25.2085766386258,"N",10000,0.241593222948499,0.742073280642022,0.410168560062966,1.09657168263383,2.16059742103605,3.12007430603494
